TIME,STN,LON,LAT,CH_LOW,CH_MID,CH_TOP,CA_TOT
202508121615,261,126.56906891,34.55374908,271,7620,7620,7.0
202508121615,262,127.27571869,34.61825943,131,7620,7620,5.0
202508121615,263,128.28811646,35.32257843,90,7620,7620,8.0
202508121615,264,127.74537659,35.51137924,137,7620,7620,8.0
202508121615,266,127.69139862,34.94340134,7620,7620,7620,1.0
202508121615,268,126.25846100,34.47296143,268,7620,7620,7.0
202508121615,271,128.91448975,36.94361115,1281,7620,7620,8.0
202508121615,272,128.51687622,36.87182999,792,7620,7620,7.0
202508121615,273,128.14878845,36.62726974,807,7620,7620,8.0
202508121615,276,129.04005432,36.43510056,155,7620,7620,8.0
202508121615,277,129.40925598,36.53337097,411,7620,7620,8.0
202508121615,278,128.68864441,36.35609818,1282,4567,7620,8.0
202508121615,279,128.32055664,36.13055038,298,7620,7620,8.0
202508121615,281,128.95140076,35.97742081,6907,7620,7620,8.0
202508121615,283,129.20123291,35.81747055,116,7620,7620,2.0
202508121615,284,127.90989685,35.66738892,234,348,7620,5.0
202508121615,285,128.16993713,35.56504822,337,7620,7620,8.0
202508121615,288,128.74412537,35.49147034,1959,7620,7620,2.0
202508121615,289,127.87909698,35.41299820,473,7620,7620,8.0
202508121615,294,128.60458374,34.88817978,213,1143,2785,7.0
202508121615,295,127.92640686,34.81661987,240,7620,7620,8.0
202508121615,296,128.96023560,35.21778107,709,7620,7620,5.0
